ranking,seccion_censal,SEED_score,latitud,longitud,nombre_provincia,f_of_m,density,dependence,rent,saturation,score_demanda,score_renta,saturation_norm
454,4607101001,0.44666214738075893,39.11322,-0.848546,Valencia,0.088947343071777,136.511,0.0183703963790628,20023.0,0.104018611386736,0.724524315226976,0.0,0.8041747035241312
455,2106801001,0.4466176486212915,37.796347,-7.20342,Huelva,0.106389981211002,146.96,0.0183908775864993,17624.5,0.0938511326860841,0.7102300059579056,0.0,0.8467609729348933
456,1506201009,0.44656672107848044,42.812367,-8.956063,A Coruña,0.0902911435960932,12.108,0.0172159167842947,22061.5,0.0768524155905192,0.6863839113438056,0.0,0.9179597398251194
457,1507601004,0.4465516780056637,43.500561,-8.032501,A Coruña,0.100417812303954,52.352,0.0172159167842947,25828.5,0.0768524155905192,0.6863504822931018,0.0,0.9179597398251194
458,3601501002,0.4465055241190439,42.619416,-8.532368,Pontevedra,0.0941079968804675,28.282,0.0172159167842947,20405.5,0.0771163926186544,0.6866164721662901,0.0,0.9168540776280893
459,2806504033,0.44644739262965366,40.297953,-3.656039,Madrid,0.166776416015103,26.862,0.0166326211245886,43049.5,0.146826404230381,0.6123379118615025,0.19291014237739232,0.6248751689401373
460,1508601001,0.44643151337787995,43.024919,-8.517756,A Coruña,0.0946219234089314,28.145,0.0172159167842947,27472.0,0.0768524155905192,0.6860834497869156,0.0,0.9179597398251194
461,1506201004,0.44640552360286545,42.861767,-8.951866,A Coruña,0.0969929973742856,37.363,0.0172159167842947,24719.0,0.0768524155905192,0.6860256947313279,0.0,0.9179597398251194
462,1808903001,0.44633918374327014,37.431755,-3.039398,Granada,0.101767854337246,200.622,0.0183908775864993,19523.5,0.106883266473369,0.7278061339944557,0.0,0.7921761563051004
463,3601702003,0.4463120680980259,42.720027,-8.574864,Pontevedra,0.0948310780232854,29.402,0.0172159167842947,25393.0,0.0771163926186544,0.6861865698973612,0.0,0.9168540776280893
464,4104803001,0.44626566219448804,38.100305,-5.810961,Sevilla,0.130737539596228,274.778,0.0183908775864993,16496.5,0.0997773864504768,0.7177218100658416,0.0,0.8219389844323957
465,2000201001,0.4462627794243288,43.212651,-2.056485,Gipuzkoa,0.154952903050567,7.029,0.0168654553108343,41765.0,0.113768470496135,0.6203090019146518,0.13155771205613997,0.7633376249351969
466,1505201005,0.4462123587039002,43.035384,-9.237183,A Coruña,0.0992682262385747,44.675,0.0172159167842947,21530.0,0.0768524155905192,0.6855964394002939,0.0,0.9179597398251194
467,1509203003,0.4462029456845558,43.144084,-9.065488,A Coruña,0.0964474327706567,33.341,0.0172159167842947,23118.5,0.0768524155905192,0.6855755215795287,0.0,0.9179597398251194
468,3604301002,0.4460326249825062,42.38881,-8.48532,Pontevedra,0.0965687479904835,33.784,0.0172159167842947,18894.5,0.0771163926186544,0.6855655851962061,0.0,0.9168540776280893
469,1803901004,0.44601963444268666,37.41593,-2.68131,Granada,0.106333181429552,215.914,0.0183908775864993,16711.5,0.106883266473369,0.7270960244376036,0.0,0.7921761563051004
470,1506401003,0.4460103010104818,43.311139,-8.182053,A Coruña,0.0913150150360428,11.119,0.0172159167842947,29386.5,0.0768524155905192,0.6851474223038087,0.0,0.9179597398251194
471,1504101008,0.4459954467489198,43.225983,-8.491625,A Coruña,0.0969969764397035,33.641,0.0172159167842947,24206.0,0.0768524155905192,0.6851144128336708,0.0,0.9179597398251194
472,1102101002,0.4459912283718165,36.439912,-5.509608,Cádiz,0.111641355733336,181.599,0.0183908775864993,17989.5,0.0972402363452947,0.7135696906153435,0.0,0.8325657839660796
473,2901703001,0.44593287144600524,37.105885,-4.391719,Málaga,0.117015609366576,183.437,0.0183908775864993,18726.5,0.0939119007303697,0.7087931207909604,0.0,0.8465064472671537
474,3501901001,0.4458929871055739,27.903139,-15.592016,Las Palmas,0.116731078104257,112.306,0.0147942146691309,22665.5,0.067237572757075,0.6714628694794076,0.0,0.9582313055989367
475,2100503003,0.44589021151642483,37.11719,-6.559543,Huelva,0.145934209158072,298.016,0.0183908775864993,18193.5,0.0938511326860841,0.7086134790582019,0.0,0.8467609729348933
476,3601301003,0.4458798916554646,42.279542,-8.383211,Pontevedra,0.0965261585744174,32.222,0.0172159167842947,16643.5,0.0771163926186544,0.6852261778027804,0.0,0.9168540776280893
477,3605801001,0.4458779023390034,42.381345,-8.630273,Pontevedra,0.0904563775364655,8.0,0.0172159167842947,30359.0,0.0771163926186544,0.6852217570995333,0.0,0.9168540776280893
478,1504101004,0.44576791360781554,43.199661,-8.562426,A Coruña,0.0972888746433595,32.731,0.0172159167842947,26608.0,0.0768524155905192,0.6846087836312169,0.0,0.9179597398251194
479,1504501003,0.4457136205212292,42.909537,-8.942114,A Coruña,0.0947943634391452,22.289,0.0172159167842947,21883.5,0.0768524155905192,0.6844881323276918,0.0,0.9179597398251194
480,4105503004,0.44570937878597916,37.669948,-5.508243,Sevilla,0.135741436317813,289.661,0.0183908775864993,16801.5,0.0997773864504768,0.7164856247135997,0.0,0.8219389844323957
481,2805301002,0.44569529610872893,40.549859,-3.458422,Madrid,0.166692091263686,0.249,0.0166326211245886,43170.5,0.146826404230381,0.6059317117780068,0.19823687616901317,0.6248751689401373
482,1504301003,0.4456690406526215,43.318944,-8.833508,A Coruña,0.0930131792081556,14.78,0.0172159167842947,23018.5,0.0768524155905192,0.6843890659530079,0.0,0.9179597398251194
483,1509202001,0.44565024731055636,43.116169,-8.985455,A Coruña,0.100452564233647,44.274,0.0172159167842947,25750.5,0.0768524155905192,0.684347302970641,0.0,0.9179597398251194
484,1590202001,0.4456227264236633,43.189432,-8.131019,A Coruña,0.100420678896394,43.896,0.0172159167842947,23803.0,0.0768524155905192,0.684286145444212,0.0,0.9179597398251194
485,2805402005,0.44561765122451524,40.568147,-4.097518,Madrid,0.122029509477209,13.937,0.0166326211245886,42037.0,0.146826404230381,0.6526882746041596,0.14544163077905709,0.6248751689401373
486,1590101001,0.4456076648606902,43.756989,-7.878477,A Coruña,0.0911229307943178,6.683,0.0172159167842947,20671.5,0.0768524155905192,0.6842526753042718,0.0,0.9179597398251194
487,1504802001,0.4456069761919096,43.363287,-8.175912,A Coruña,0.0918587809851645,9.611,0.0172159167842947,24344.5,0.0768524155905192,0.6842511449292037,0.0,0.9179597398251194
488,1805601003,0.44552409857745595,37.571625,-2.580218,Granada,0.104908974190096,205.718,0.0183908775864993,17991.5,0.106883266473369,0.7259948336259797,0.0,0.7921761563051004
489,1501901021,0.44551072530157265,43.278774,-8.665588,A Coruña,0.0943342868723516,18.605,0.0172159167842947,18690.0,0.0768524155905192,0.6840372540617883,0.0,0.9179597398251194
490,2701201001,0.445456354423319,42.861393,-6.96679,Lugo,0.103301304940225,277.923,0.0172159167842947,25782.5,0.115977183068557,0.7385408501435019,0.0,0.7540864790582874
491,1505102001,0.44545405906938074,43.444057,-8.217439,A Coruña,0.091053747081846,5.007,0.0172159167842947,25944.0,0.0768524155905192,0.6839113291013619,0.0,0.9179597398251194
492,1504002001,0.44542668146083825,43.185503,-9.019903,A Coruña,0.0985548850029406,34.669,0.0172159167842947,22523.0,0.0768524155905192,0.6838504899712674,0.0,0.9179597398251194
493,1502701001,0.4452684189301736,43.241819,-8.138435,A Coruña,0.098686435086881,33.751,0.0172159167842947,28631.5,0.0768524155905192,0.6834987954586793,0.0,0.9179597398251194
494,1500101002,0.445232766625772,43.203009,-8.267903,A Coruña,0.0942057896877836,15.559,0.0172159167842947,26891.0,0.0768524155905192,0.6834195681155646,0.0,0.9179597398251194
495,1205201001,0.44522672075410324,40.533876,0.134357,Castellón,0.086684370094566,82.588,0.0183703963790628,22926.0,0.0984630439788165,0.7135780194316804,0.0,0.8274440800656468
496,1504701001,0.44515796941729296,43.103801,-8.218739,A Coruña,0.0997118012979212,36.833,0.0172159167842947,24392.0,0.0768524155905192,0.6832533520967223,0.0,0.9179597398251194
497,204301001,0.44514425416189246,38.952428,-2.308229,Albacete,0.101440315164366,360.646,0.0194690377749002,19632.5,0.141307777251932,0.7732128466016231,0.0,0.6479898212744137
498,3602502001,0.44513099274929735,42.448346,-8.389581,Pontevedra,0.0993251453324889,36.557,0.0172159167842947,14539.5,0.0771163926186544,0.6835619580112976,0.0,0.9168540776280893
499,1503801001,0.4451161301909738,43.040577,-8.251193,A Coruña,0.101571156207616,43.866,0.0172159167842947,26031.5,0.0768524155905192,0.6831603760382353,0.0,0.9179597398251194
500,1500601003,0.44503397690484425,42.925019,-8.112915,A Coruña,0.0976790496516111,27.597,0.0172159167842947,22199.0,0.0768524155905192,0.6829778131801696,0.0,0.9179597398251194
501,2302901001,0.4449864072273448,38.352544,-2.987195,Jaén,0.100387616814347,235.803,0.0183908775864993,15804.5,0.116140821050067,0.7377249877824195,0.0,0.75340108483504
502,1207201001,0.44498103282013496,40.149576,-0.280977,Castellón,0.100917351228317,137.104,0.0183703963790628,24348.5,0.0984630439788165,0.7130320462450843,0.0,0.8274440800656468
503,1500201001,0.44483248295788697,42.892395,-8.693514,A Coruña,0.0949186497172753,14.753,0.0172159167842947,24643.0,0.0768524155905192,0.6825300488535979,0.0,0.9179597398251194
504,3600901001,0.44466100976450795,42.216732,-8.270227,Pontevedra,0.100171497155558,35.648,0.0172159167842947,19492.5,0.0771163926186544,0.6825175513784323,0.0,0.9168540776280893
505,3603003001,0.44465414758922917,42.200283,-8.417659,Pontevedra,0.0965519149586361,21.152,0.0172159167842947,23417.0,0.0771163926186544,0.6825023021000349,0.0,0.9168540776280893
506,1590201002,0.44463071568352663,43.23103,-8.211442,A Coruña,0.0970517909080895,21.42,0.0172159167842947,27350.5,0.0768524155905192,0.6820816771327972,0.0,0.9179597398251194
507,1507202002,0.44462998951264326,42.686061,-8.828256,A Coruña,0.0925123750650149,3.312,0.0172159167842947,26902.5,0.0768524155905192,0.682080063419723,0.0,0.9179597398251194
508,1503202001,0.4446117003540157,43.125314,-8.111953,A Coruña,0.101770247857839,40.062,0.0172159167842947,27412.5,0.0768524155905192,0.6820394208449951,0.0,0.9179597398251194
509,1805301001,0.44459916214505063,37.689023,-2.818262,Granada,0.0906537460795624,140.443,0.0183908775864993,19181.0,0.106883266473369,0.7239394193317457,0.0,0.7921761563051004
510,1506101002,0.4445200558403649,43.679207,-7.837603,A Coruña,0.0945512071914097,10.44,0.0172159167842947,23650.0,0.0768524155905192,0.6818357663702156,0.0,0.9179597398251194
511,1505301006,0.4443931601346091,42.828825,-9.024256,A Coruña,0.097598567809198,21.435,0.0172159167842947,24757.5,0.0768524155905192,0.6815537759129804,0.0,0.9179597398251194
512,3603402001,0.4443851808584911,42.122126,-8.382237,Pontevedra,0.0991671820053406,29.129,0.0172159167842947,18917.0,0.0771163926186544,0.6819045982539506,0.0,0.9168540776280893
513,1501901013,0.4443599883902506,43.238271,-8.742752,A Coruña,0.0959761292574556,14.663,0.0172159167842947,21886.5,0.0768524155905192,0.681480060925517,0.0,0.9179597398251194
514,3603002001,0.4443301681864992,42.254183,-8.483574,Pontevedra,0.0975442621941148,22.156,0.0172159167842947,23242.5,0.0771163926186544,0.6817823478717463,0.0,0.9168540776280893
515,204401001,0.44432612636214713,38.545049,-1.936501,Albacete,0.0909583917478744,311.391,0.0194690377749002,18189.5,0.141307777251932,0.7713947848244113,0.0,0.6479898212744137
516,4622008001,0.44430857825403225,39.702955,-0.22758,Valencia,0.131002171927102,22.476,0.0183703963790628,40737.0,0.104018611386736,0.6558385938554662,0.07138751372613189,0.8041747035241312
517,313701001,0.44424739466010105,38.775058,-0.130878,Alicante,0.0901774419784831,23.072,0.0183703963790628,19706.0,0.0871968479840869,0.695672331372794,0.0,0.8746323036156249
518,1507701003,0.4442283299151176,43.083324,-8.781902,A Coruña,0.102606699789609,39.903,0.0172159167842947,23967.5,0.0768524155905192,0.6811874865363327,0.0,0.9179597398251194
519,3002101003,0.4441832777882772,37.680303,-1.24049,Murcia,0.0969657186329286,78.405,0.0151295435058341,19255.5,0.0791552677125789,0.6843025198284866,0.0,0.9083142924363885
520,1205001001,0.44415459905647914,40.323682,0.118575,Castellón,0.102707143164861,136.708,0.0183703963790628,22645.5,0.0984630439788165,0.7111955267702935,0.0,0.8274440800656468
521,3501703001,0.44411909895916324,28.501089,-13.990236,Las Palmas,0.131680180481205,155.748,0.0147942146691309,29144.0,0.067237572757075,0.6675208958207172,0.0,0.9582313055989367
522,1213001001,0.4440814575359662,40.205745,-0.423002,Castellón,0.0959072377916008,108.926,0.0183703963790628,23223.0,0.0984630439788165,0.7110329900580425,0.0,0.8274440800656468
523,1505903002,0.4440582818738295,43.075787,-8.447124,A Coruña,0.101123350596955,32.438,0.0172159167842947,26719.5,0.0768524155905192,0.6808096020001368,0.0,0.9179597398251194
524,4621303003,0.4440271451527768,39.45472,-1.205073,Valencia,0.0930413206571855,128.818,0.0183703963790628,19424.5,0.104018611386736,0.7186687547203491,0.0,0.8041747035241312
525,1501103001,0.4440076724600009,42.692599,-8.906443,A Coruña,0.103466941622888,41.322,0.0172159167842947,28435.0,0.0768524155905192,0.6806971366360732,0.0,0.9179597398251194
526,1505501003,0.4439534669741093,43.500652,-8.14354,A Coruña,0.0948071204785709,6.296,0.0172159167842947,26396.5,0.0768524155905192,0.6805766800007587,0.0,0.9179597398251194
527,1402903001,0.44395205081910666,38.281224,-5.50147,Córdoba,0.105087505852838,237.547,0.0183908775864993,16310.0,0.114819108047099,0.7335810956704397,0.0,0.7589370517827252
528,1506801002,0.4439289507177172,43.275839,-8.862482,A Coruña,0.0974203372070807,16.493,0.0172159167842947,24558.0,0.0768524155905192,0.6805221994309985,0.0,0.9179597398251194
529,2101701002,0.4438968853416605,37.601602,-6.919016,Huelva,0.135450274556664,238.041,0.0183908775864993,22440.0,0.0938511326860841,0.7041838653365033,0.0,0.8467609729348933
530,1506002001,0.44387834005157123,42.998557,-8.351073,A Coruña,0.103069928539274,38.56,0.0172159167842947,27799.0,0.0768524155905192,0.6804097312840074,0.0,0.9179597398251194
531,1505301004,0.4438667842887761,42.791137,-9.080353,A Coruña,0.0943675369583883,3.753,0.0172159167842947,21594.5,0.0768524155905192,0.6803840518111293,0.0,0.9179597398251194
532,3602501001,0.44381834827716726,42.387149,-8.424259,Pontevedra,0.100999787859907,31.27,0.0172159167842947,17060.0,0.0771163926186544,0.680644970295453,0.0,0.9168540776280893
533,2100301001,0.44381241694722273,37.551082,-7.341216,Huelva,0.118854065271487,171.092,0.0183908775864993,18779.5,0.0938511326860841,0.7039961577933083,0.0,0.8467609729348933
534,3602401004,0.44380130349092795,42.648879,-8.158472,Pontevedra,0.097984532593093,19.091,0.0172159167842947,23519.5,0.0771163926186544,0.6806070929926991,0.0,0.9168540776280893
535,1508701002,0.44374729606757274,43.590862,-8.160484,A Coruña,0.0982162516158308,18.011,0.0172159167842947,27935.5,0.0768524155905192,0.6801185224306774,0.0,0.9179597398251194
536,3190201001,0.4437407893125974,42.85857,-1.705021,Navarra,0.161843247321412,24.678,0.012836772546358,43595.0,0.153864699358696,0.5952136959811031,0.21646328328507952,0.5953954187137946
537,1507201004,0.4437099441572144,42.673831,-8.758022,A Coruña,0.0971129477964985,13.271,0.0172159167842947,27309.5,0.0768524155905192,0.6800355181854366,0.0,0.9179597398251194
538,1406201001,0.4436844521445697,38.462479,-4.634803,Córdoba,0.0954012750577093,196.483,0.0183908775864993,18469.0,0.114819108047099,0.7329864319492465,0.0,0.7589370517827252
539,1813502001,0.443666162707807,37.332208,-4.031783,Granada,0.120770679910199,252.033,0.0183908775864993,16177.0,0.106883266473369,0.7218660872489822,0.0,0.7921761563051004
540,1504701003,0.4436555992532703,43.122473,-8.291205,A Coruña,0.102975207759296,36.152,0.0172159167842947,25498.0,0.0768524155905192,0.6799147517322275,0.0,0.9179597398251194
541,1509201002,0.44360393458745784,43.069517,-9.056103,A Coruña,0.103707960411846,38.603,0.0172159167842947,24046.5,0.0768524155905192,0.6797999413637554,0.0,0.9179597398251194
542,1505901004,0.44351331770780955,43.124014,-8.422651,A Coruña,0.10181985205248,30.248,0.0172159167842947,26492.5,0.0768524155905192,0.6795985705200925,0.0,0.9179597398251194
543,1204401001,0.4434914510202127,40.443441,0.282312,Castellón,0.0933472860783901,93.34,0.0183703963790628,20119.5,0.0984630439788165,0.7097218644674792,0.0,0.8274440800656468
544,1500503001,0.44348841821399054,43.289266,-8.569041,A Coruña,0.0997401456556215,21.728,0.0172159167842947,27878.0,0.0768524155905192,0.6795432383116058,0.0,0.9179597398251194
545,3604001001,0.4434820804184699,42.573127,-8.656364,Pontevedra,0.0968088210643605,11.493,0.0172159167842947,24483.5,0.0771163926186544,0.6798977083872367,0.0,0.9168540776280893
546,1507703001,0.443373932041311,42.979406,-8.867893,A Coruña,0.0995276234213752,19.837,0.0172159167842947,25477.0,0.0768524155905192,0.6792888245945402,0.0,0.9179597398251194
547,3603602001,0.443370102146439,42.004812,-8.826757,Pontevedra,0.105720866917863,46.01,0.0172159167842947,23950.5,0.0771163926186544,0.6796488677827237,0.0,0.9168540776280893
548,1407101001,0.44336682088004786,38.143662,-5.1893,Córdoba,0.100975358199497,215.815,0.0183908775864993,18093.0,0.114819108047099,0.7322805846947535,0.0,0.7589370517827252
549,2102801001,0.4433567637872673,38.058194,-6.798241,Huelva,0.11331672563693,144.858,0.0183908775864993,17170.0,0.0938511326860841,0.7029835952156295,0.0,0.8467609729348933
550,1504201002,0.4433417289102169,42.743976,-8.889566,A Coruña,0.100567981376655,23.692,0.0172159167842947,27739.5,0.0768524155905192,0.6792172620809978,0.0,0.9179597398251194
551,1503402001,0.44333789180314986,42.986214,-9.036136,A Coruña,0.100633929639461,23.92,0.0172159167842947,34078.5,0.0768524155905192,0.6792087351764043,0.0,0.9179597398251194
552,1800701001,0.44323289993987586,36.927968,-3.68822,Granada,0.0936529261586332,139.949,0.0183908775864993,18345.0,0.106883266473369,0.720903281098024,0.0,0.7921761563051004
553,1507103001,0.4432097690183878,42.641838,-9.008239,A Coruña,0.0978314540155394,11.577,0.0172159167842947,24251.0,0.0768524155905192,0.6789240178769331,0.0,0.9179597398251194
554,4106802001,0.4431834021677553,37.303232,-5.186818,Sevilla,0.11636522126048,189.372,0.0183908775864993,29888.5,0.0997773864504768,0.7108723433397688,0.0,0.8219389844323957
555,1502302002,0.4431290420023648,42.989446,-9.1904,A Coruña,0.0992508110242507,16.501,0.0172159167842947,25913.5,0.0768524155905192,0.6787446245079931,0.0,0.9179597398251194
556,1505703001,0.4431208323240055,42.79279,-8.888296,A Coruña,0.0954487337922338,1.265,0.0172159167842947,24260.5,0.0768524155905192,0.6787263807783057,0.0,0.9179597398251194
557,2901504002,0.44308620514740693,36.995253,-4.459484,Málaga,0.127334965079199,198.639,0.0183908775864993,22417.5,0.0939119007303697,0.7024671956829642,0.0,0.8465064472671537
558,3000102001,0.4430801528793474,38.297153,-1.074728,Murcia,0.103544367075319,94.583,0.0151295435058341,18285.0,0.0791552677125789,0.6818511311419758,0.0,0.9083142924363885
559,1501901012,0.4429841713658473,43.181241,-8.680883,A Coruña,0.0976941112072462,8.973,0.0172159167842947,18056.0,0.0768524155905192,0.6784226897601764,0.0,0.9179597398251194
560,1503401001,0.44292179690107525,43.013564,-9.095018,A Coruña,0.107564843483808,47.765,0.0172159167842947,27431.0,0.0768524155905192,0.6782840798384607,0.0,0.9179597398251194
561,3605204001,0.4428698887903465,42.731821,-8.307719,Pontevedra,0.102113050126402,27.064,0.0172159167842947,22441.5,0.0771163926186544,0.6785372825469626,0.0,0.9168540776280893
562,1505803003,0.4428508691468302,43.384791,-8.332428,A Coruña,0.096784555665631,4.131,0.0172159167842947,31960.5,0.0768524155905192,0.6781264626068051,0.0,0.9179597398251194
563,4106804001,0.4428457784283143,37.178315,-5.11143,Sevilla,0.133821192179059,255.902,0.0183908775864993,20272.5,0.0997773864504768,0.7101220683632332,0.0,0.8219389844323957
564,3606102002,0.44278936400095836,42.545953,-8.762472,Pontevedra,0.0984499424340919,11.723,0.0172159167842947,24214.0,0.0771163926186544,0.6783583385705443,0.0,0.9168540776280893
565,1503602005,0.44273370582302934,43.489279,-8.230139,A Coruña,0.0960964097480752,0.319,0.0172159167842947,25081.0,0.0768524155905192,0.6778660996650254,0.0,0.9179597398251194
566,802201003,0.44267760684230156,42.103757,1.840013,Barcelona,0.110245442966831,0.511,0.0152175049933263,41644.5,0.138771432139735,0.6528976863217468,0.12520415157678413,0.6586132491120118
567,3500701001,0.442655981207459,28.434395,-14.087231,Las Palmas,0.122656303806049,106.428,0.0147942146691309,29607.0,0.067237572757075,0.6642695230391523,0.0,0.9582313055989367
568,3690201003,0.4426540751251339,42.443014,-8.480774,Pontevedra,0.10744987999285,46.378,0.0172159167842947,21659.0,0.0771163926186544,0.6780576966242677,0.0,0.9168540776280893
569,1503103003,0.4426306959405772,43.243889,-8.405748,A Coruña,0.100583803910911,17.274,0.0172159167842947,22494.0,0.0768524155905192,0.6776371888151317,0.0,0.9179597398251194
570,1505201002,0.44257581315853645,43.078485,-9.200435,A Coruña,0.103085623370571,26.75,0.0172159167842947,21219.5,0.0768524155905192,0.6775152270772634,0.0,0.9179597398251194
571,2106901001,0.4425569080883833,37.879328,-6.219172,Huelva,0.129650533941115,202.7,0.0183908775864993,19127.0,0.0938511326860841,0.7012061381069985,0.0,0.8467609729348933
572,1507401003,0.44253988091472146,42.818524,-8.729821,A Coruña,0.102449281892955,23.885,0.0172159167842947,26245.5,0.0768524155905192,0.6774353776465635,0.0,0.9179597398251194
573,1506601002,0.44249751637243045,42.938856,-8.385255,A Coruña,0.102774578824835,24.796,0.0172159167842947,23377.5,0.0768524155905192,0.6773412342192501,0.0,0.9179597398251194
574,302801001,0.44249384612947756,38.825624,-0.363089,Alicante,0.0934715688772175,20.224,0.0183703963790628,19539.5,0.0871968479840869,0.6917755568602973,0.0,0.8746323036156249
575,308301001,0.44247285156697275,38.551089,-0.489616,Alicante,0.129333068638364,163.034,0.0183703963790628,22021.0,0.0871968479840869,0.6917289022769534,0.0,0.8746323036156249
576,1503608006,0.4424605070764323,43.484614,-8.308422,A Coruña,0.100115170887388,13.854,0.0172159167842947,25475.5,0.0768524155905192,0.6772589913392542,0.0,0.9179597398251194
577,3002402017,0.44244889615769845,37.890249,-1.825852,Murcia,0.114087529784317,130.871,0.0151295435058341,19089.0,0.0791552677125789,0.6804483384272003,0.0,0.9083142924363885
578,1500801001,0.4423383955247758,43.334162,-8.237123,A Coruña,0.0983477052774221,5.693,0.0172159167842947,36500.5,0.0768524155905192,0.676987632335573,0.0,0.9179597398251194
579,3690201001,0.44229128287080266,42.487497,-8.43835,Pontevedra,0.109899690030445,52.84,0.0172159167842947,23722.0,0.0771163926186544,0.6772514916146428,0.0,0.9168540776280893
580,312701001,0.44228144221014154,38.707184,-0.096578,Alicante,0.0968337580509438,31.695,0.0183703963790628,16158.0,0.0871968479840869,0.6913035481506618,0.0,0.8746323036156249
581,3600103001,0.4422733109786039,42.136761,-8.294553,Pontevedra,0.100892725197318,16.76,0.0172159167842947,18226.0,0.0771163926186544,0.6772115540764234,0.0,0.9168540776280893
582,1507704001,0.4422671243424916,43.083614,-8.846004,A Coruña,0.102107519314215,20.036,0.0172159167842947,27036.5,0.0768524155905192,0.6768292519304971,0.0,0.9179597398251194
583,1204201001,0.4422490620529099,40.474533,0.019964,Castellón,0.0984665101779421,102.429,0.0183703963790628,24704.5,0.0984630439788165,0.7069610000956953,0.0,0.8274440800656468
584,4610601001,0.4422226166902112,39.742709,-1.017026,Valencia,0.112612572017206,190.412,0.0183703963790628,21509.0,0.104018611386736,0.7146586914702033,0.0,0.8041747035241312
585,1504501002,0.44218971435997034,42.963132,-8.926557,A Coruña,0.108010715944921,42.87,0.0172159167842947,22196.0,0.0768524155905192,0.6766572297471165,0.0,0.9179597398251194
586,3603702001,0.4421296064120851,42.294207,-8.517784,Pontevedra,0.10457435518939,30.131,0.0172159167842947,21369.0,0.0771163926186544,0.6768922105952704,0.0,0.9168540776280893
587,200801001,0.442078808579912,38.719084,-2.530605,Albacete,0.110864190679243,370.283,0.0194690377749002,19896.0,0.141307777251932,0.7664007453083332,0.0,0.6479898212744137
588,4315502002,0.44206365335187503,40.797161,0.541559,Tarragona,0.113138033586841,10.27,0.0152175049933263,41331.0,0.128468807457134,0.6524648245958765,0.10797411523106265,0.7017655746087037
589,2308101001,0.44206246985031467,38.250496,-2.648283,Jaén,0.0977097679503659,198.473,0.0183908775864993,17481.5,0.116140821050067,0.731227349166797,0.0,0.75340108483504
590,3601703001,0.4419988141119543,42.726112,-8.454497,Pontevedra,0.10117410987191,15.38,0.0172159167842947,24588.0,0.0771163926186544,0.6766015610394241,0.0,0.9168540776280893
591,1507806003,0.44199144871281254,42.958402,-8.496878,A Coruña,0.103238473477143,22.033,0.0172159167842947,29103.0,0.0768524155905192,0.6762166394200991,0.0,0.9179597398251194
592,1505903001,0.44193850607781326,43.041688,-8.383787,A Coruña,0.104337523710014,25.933,0.0172159167842947,27007.5,0.0768524155905192,0.6760989891201008,0.0,0.9179597398251194
593,1507803007,0.4418967606454345,42.888406,-8.482429,A Coruña,0.100496244901557,10.235,0.0172159167842947,36652.0,0.0768524155905192,0.6760062214925924,0.0,0.9179597398251194
594,305401001,0.44189333533824826,38.735028,-0.18707,Alicante,0.101296493395668,45.953,0.0183703963790628,18025.5,0.0871968479840869,0.6904410884353434,0.0,0.8746323036156249
595,3602801001,0.4418865386108445,42.464833,-8.745171,Pontevedra,0.101665231098017,16.315,0.0172159167842947,23142.0,0.0771163926186544,0.6763520599258468,0.0,0.9168540776280893
596,1503301001,0.4418490111018286,42.726004,-8.682062,A Coruña,0.0998718693040843,7.31,0.0172159167842947,25882.5,0.0768524155905192,0.6759001113956905,0.0,0.9179597398251194
597,3002402016,0.44181774377942956,37.831616,-1.879594,Murcia,0.112137229323878,117.341,0.0151295435058341,20136.0,0.0791552677125789,0.6790457775866028,0.0,0.9083142924363885
598,3502001004,0.4418165152576075,27.926098,-15.789216,Las Palmas,0.118971072296408,84.081,0.0147942146691309,21801.5,0.067237572757075,0.6624040431505933,0.0,0.9582313055989367
599,1804601001,0.44180873523179515,37.781619,-2.803398,Granada,0.0922536685161939,121.388,0.0183908775864993,18184.0,0.106883266473369,0.7177384706356225,0.0,0.7921761563051004
600,3600202001,0.44176965101574817,42.517068,-8.649352,Pontevedra,0.100792384352512,11.769,0.0172159167842947,23081.5,0.0771163926186544,0.6760923097145218,0.0,0.9168540776280893
601,2904001002,0.4417468388858622,36.795409,-4.823371,Málaga,0.109029568972251,113.436,0.0183908775864993,17329.0,0.0939119007303697,0.6994908262128647,0.0,0.8465064472671537
602,1501702004,0.44172592531923277,43.278683,-8.313745,A Coruña,0.0994721131568411,4.594,0.0172159167842947,26380.5,0.0768524155905192,0.6756265874343663,0.0,0.9179597398251194
603,1804501001,0.44171024070685866,37.735938,-2.678178,Granada,0.0949459590653075,131.226,0.0183908775864993,15970.0,0.106883266473369,0.7175195939135414,0.0,0.7921761563051004
604,2107801001,0.44168512043174246,37.656064,-6.750888,Huelva,0.103398757393459,90.072,0.0183908775864993,18081.5,0.0938511326860841,0.6992688322033522,0.0,0.8467609729348933
605,3003401001,0.44165974952956927,38.149312,-1.436399,Murcia,0.104801020602063,86.647,0.0151295435058341,21266.0,0.0791552677125789,0.67869467925358,0.0,0.9083142924363885
606,1402109003,0.44163462729742853,37.769067,-4.744951,Córdoba,0.149877691894864,395.029,0.0183908775864993,13799.5,0.114819108047099,0.7284312656222661,0.0,0.7589370517827252
607,4421603009,0.44155167700469083,40.3307,-1.110736,Teruel,0.124311600674953,0.274,0.0193076626697158,44718.5,0.234234234234234,0.6622111610910774,0.26185314039434104,0.25876932237313066
